amount,merchant_category,customer_age,customer_location,device_type,previous_transactions,is_fraud,transaction_hour,transaction_day,transaction_month,transaction_day_of_week,is_weekend,is_night,customer_avg_amount,amount_deviation,amount_ratio
81.74,fuel,45,FL,tablet,4,0,5,17,10,0,0,1,97.749972,-16.009972000000005,0.8362150647345958
443.32,entertainment,21,NY,mobile,6,0,5,2,12,4,0,1,97.749972,345.570028,4.535244219453646
239.09,fashion,29,IL,mobile,2,0,15,7,9,5,1,0,97.749972,141.34002800000002,2.44593417943962
12.06,fuel,67,IL,desktop,5,0,12,17,3,4,0,0,97.749972,-85.689972,0.12337599315756334
168.11,entertainment,26,NY,desktop,2,0,21,30,4,6,1,0,97.749972,70.36002800000001,1.7197958714525683
47.2,fuel,23,TX,mobile,3,0,8,16,4,5,1,0,97.749972,-50.549972,0.48286458350223793
1.22,grocery,51,CA,tablet,3,0,20,10,9,1,0,0,97.749972,-96.529972,0.012480821861710387
9.92,fashion,43,NY,tablet,2,0,5,3,3,6,1,1,97.749972,-87.829972,0.10148340399030086
39.85,fuel,56,NY,desktop,2,0,19,16,5,1,0,0,97.749972,-57.899972,0.4076727468763598
1.48,entertainment,29,TX,desktop,3,0,8,26,2,6,1,0,97.749972,-96.269972,0.015140669143714239
18.34,fuel,28,TX,tablet,4,0,3,16,6,6,1,1,97.749972,-79.409972,0.18762153519981023
41.4,electronics,36,TX,mobile,3,0,3,26,10,3,0,1,97.749972,-56.349972,0.42352952874984423
5.95,fashion,30,TX,mobile,6,0,2,19,9,3,0,1,97.749972,-91.799972,0.06086958203047279
37.03,fuel,33,IL,tablet,0,1,6,25,2,6,1,0,97.749972,-60.719972,0.37882363404847186
180.15,fashion,35,NY,tablet,2,0,19,3,11,6,1,0,97.749972,82.400028,1.8429672609730543
40.72,fashion,39,CA,desktop,4,0,5,25,10,4,0,1,97.749972,-57.029972,0.4165730050892188
66.42,fuel,34,CA,mobile,1,0,14,29,12,3,0,0,97.749972,-31.329971999999998,0.6794886787334459
67.42,fuel,62,TX,mobile,3,0,18,4,9,0,0,0,97.749972,-30.329971999999998,0.6897188605873068
130.56,fashion,32,TX,tablet,1,0,3,8,10,1,0,1,97.749972,32.810028,1.3356525428400887
120.24,fuel,35,IL,mobile,5,0,13,2,10,0,0,0,97.749972,22.490027999999995,1.2300770661082434
7.57,fuel,37,TX,mobile,2,0,1,30,3,3,0,1,97.749972,-90.17997199999999,0.07744247663372757
65.78,grocery,63,NY,desktop,3,0,4,3,12,5,1,1,97.749972,-31.969972,0.6729413623469748
120.6,fuel,65,CA,tablet,3,0,5,9,2,3,0,1,97.749972,22.850027999999995,1.2337599315756334
313.02,entertainment,20,NY,desktop,1,0,22,25,1,1,0,1,97.749972,215.27002799999997,3.2022515238955616
13.5,electronics,29,TX,tablet,3,0,8,4,1,2,0,0,97.749972,-84.249972,0.13810745502712313
52.94,electronics,31,NY,mobile,2,0,15,21,8,6,1,0,97.749972,-44.809972,0.5415858273433999
209.83,grocery,50,TX,desktop,3,0,9,23,4,6,1,0,97.749972,112.08002800000001,2.146599058395648
265.5,fuel,36,FL,mobile,5,0,16,12,6,6,1,0,97.749972,167.750028,2.716113282200088
109.13,fashion,42,CA,mobile,2,0,16,30,3,2,0,0,97.749972,11.380027999999996,1.1164197457118479
108.91,electronics,18,IL,mobile,4,0,22,18,2,4,0,1,97.749972,11.160027999999997,1.1141691057039984
71.45,grocery,69,CA,tablet,1,0,9,18,2,6,1,0,97.749972,-26.299971999999997,0.7309464934583665
44.87,electronics,21,NY,mobile,3,0,8,5,9,0,0,0,97.749972,-52.879972,0.4590282597827418
170.28,fuel,29,IL,mobile,4,0,18,14,7,6,1,0,97.749972,72.530028,1.7419953660754464
86.19,entertainment,28,CA,mobile,3,0,9,6,9,1,0,0,97.749972,-11.559972000000002,0.8817393739842773
84.6,electronics,50,TX,desktop,3,0,21,7,11,3,0,0,97.749972,-13.149972000000005,0.8654733848366383
64.64,fashion,54,FL,desktop,5,0,15,1,1,0,0,0,97.749972,-33.109972,0.6612789550335733
61.3,grocery,69,TX,tablet,8,0,14,3,1,2,0,0,97.749972,-36.449972,0.6271101476416776
3.62,entertainment,59,CA,desktop,2,0,20,14,11,1,0,0,97.749972,-94.129972,0.03703325831097672
38.87,grocery,53,NY,desktop,2,0,3,20,6,3,0,1,97.749972,-58.879972,0.397647168659576
42.34,fuel,52,IL,desktop,0,0,3,8,3,1,0,1,97.749972,-55.409971999999996,0.43314589969247363
55.07,grocery,59,FL,tablet,0,0,11,9,1,0,0,0,97.749972,-42.679972,0.5633761146921238
33.12,electronics,45,IL,tablet,1,0,9,23,7,1,0,0,97.749972,-64.62997200000001,0.3388236229998754
97.54,fuel,54,FL,tablet,2,0,11,22,11,4,0,0,97.749972,-0.2099719999999934,0.9978519380255993
67.7,fashion,30,FL,tablet,2,0,3,26,4,1,0,1,97.749972,-30.049971999999997,0.6925833115063879
3.53,fashion,34,TX,tablet,2,0,1,9,2,3,0,1,97.749972,-94.219972,0.03611254194412923
125.87,entertainment,54,CA,desktop,3,0,10,19,4,1,0,0,97.749972,28.120028000000005,1.2876729899454806
18.62,electronics,24,TX,mobile,1,0,2,21,1,4,0,1,97.749972,-79.129972,0.1904859861188913
66.63,entertainment,63,IL,mobile,3,0,4,17,6,0,0,1,97.749972,-31.119972000000004,0.6816370169227566
155.25,fuel,66,TX,tablet,2,0,22,22,5,2,0,1,97.749972,57.500028,1.588235732811916
165.17,fashion,37,FL,mobile,2,0,18,1,12,6,1,0,97.749972,67.42002799999999,1.6897191368022166
9.32,electronics,43,CA,tablet,1,0,11,10,8,3,0,0,97.749972,-88.42997199999999,0.09534529487798427
72.68,fuel,65,CA,tablet,3,0,18,25,12,6,1,0,97.749972,-25.069971999999993,0.7435296171386155
110.22,fashion,42,CA,mobile,6,0,3,18,6,1,0,1,97.749972,12.470028,1.1275706439325563
72.8,fashion,58,NY,tablet,8,0,10,20,12,1,0,0,97.749972,-24.949972000000002,0.7447572389610788
271.79,fashion,61,TX,desktop,4,0,21,11,3,4,0,0,97.749972,174.040028,2.780461126060874
28.76,fuel,57,TX,tablet,4,0,18,7,7,4,0,0,97.749972,-68.989972,0.29422003011704156
426.88,fuel,62,NY,desktop,2,0,3,11,6,6,1,1,97.749972,329.130028,4.367060029776172
6.14,grocery,18,FL,tablet,3,0,23,27,4,5,1,1,97.749972,-91.609972,0.06281331658270636
43.54,fashion,60,FL,mobile,0,0,22,31,7,6,1,1,97.749972,-54.209972,0.44542211791710673
120.78,fashion,27,TX,mobile,4,0,0,23,8,2,0,1,97.749972,23.030028,1.2356013643093282
110.66,fashion,50,FL,tablet,0,0,4,15,2,2,0,1,97.749972,12.910027999999997,1.1320719239482553
69.83,entertainment,51,CA,tablet,3,0,7,4,6,6,1,0,97.749972,-27.919972,0.7143735988551118
73.7,fuel,53,IL,tablet,5,0,16,28,1,5,1,0,97.749972,-24.049971999999997,0.7539644026295537
240.19,entertainment,31,TX,desktop,3,0,18,5,5,6,1,0,97.749972,142.44002799999998,2.4571873794788672
2.12,fuel,60,TX,desktop,4,0,8,23,8,4,0,0,97.749972,-95.629972,0.021687985530185264
47.33,electronics,48,CA,tablet,4,0,19,1,12,6,1,0,97.749972,-50.419972,0.4841945071432398
761.13,entertainment,40,NY,mobile,4,0,19,16,11,3,0,0,97.749972,663.380028,7.786498314429202
12.95,fuel,47,IL,tablet,2,0,6,8,2,2,0,0,97.749972,-84.799972,0.1324808550074996
19.3,grocery,32,NY,mobile,2,0,9,16,11,2,0,0,97.749972,-78.449972,0.19744250977951677
119.41,grocery,67,NY,desktop,9,0,8,4,8,6,1,0,97.749972,21.660027999999997,1.2215860151695388
44.55,electronics,35,FL,tablet,1,0,8,24,4,6,1,0,97.749972,-53.199972,0.4557546015895063
2.03,fashion,49,IL,tablet,2,0,3,21,7,3,0,1,97.749972,-95.719972,0.020767269163337772
182.11,electronics,36,CA,tablet,2,0,16,8,12,4,0,0,97.749972,84.36002800000001,1.8630184174066218
37.58,fashion,33,IL,mobile,2,0,17,7,9,3,0,0,97.749972,-60.169972,0.38445023406809536
97.52,electronics,22,TX,mobile,3,0,17,27,3,6,1,0,97.749972,-0.22997200000000362,0.997647334388522
4.48,fashion,41,NY,mobile,1,0,11,20,3,6,1,0,97.749972,-93.269972,0.04583121470529716
23.06,grocery,46,NY,mobile,4,0,17,12,6,0,0,0,97.749972,-74.689972,0.23590799355003403
105.04,entertainment,43,FL,desktop,1,0,0,28,5,5,1,1,97.749972,7.290028000000007,1.0745783019295567
58.72,fashion,30,FL,tablet,4,0,14,7,12,3,0,0,97.749972,-39.029972,0.6007162784587163
12.55,fashion,58,CA,mobile,5,0,14,8,7,5,1,0,97.749972,-85.199972,0.1283887822659552
179.14,fuel,43,CA,mobile,2,0,21,15,5,6,1,0,97.749972,81.39002799999999,1.8326347773006546
70.3,fashion,60,NY,desktop,5,0,5,4,7,1,0,1,97.749972,-27.449972000000002,0.7191817843264263
39.33,fuel,50,TX,mobile,4,0,17,15,4,0,0,0,97.749972,-58.419972,0.402353052312352
80.26,fuel,38,FL,desktop,2,0,17,20,9,2,0,0,97.749972,-17.489971999999995,0.8210743955908817
52.75,electronics,43,TX,mobile,5,0,9,24,3,6,1,0,97.749972,-44.999972,0.5396420927911663
228.87,fashion,38,NY,tablet,5,0,16,19,11,1,0,0,97.749972,131.120028,2.341381720893161
49.58,electronics,63,IL,tablet,4,0,22,20,3,2,0,1,97.749972,-48.169972,0.507212416314427
13.41,fashion,20,IL,tablet,2,0,13,18,12,0,0,0,97.749972,-84.339972,0.13718673866027564
25.44,entertainment,57,NY,desktop,1,0,15,21,9,5,1,0,97.749972,-72.309972,0.26025582636222316
60.51,fashion,55,IL,desktop,1,0,22,1,3,2,0,1,97.749972,-37.239972,0.6190283039771275
88.69,entertainment,65,NY,mobile,6,0,8,26,2,5,1,0,97.749972,-9.059972000000002,0.9073148286189296
73.92,grocery,28,TX,tablet,0,0,16,11,9,2,0,0,97.749972,-23.829971999999998,0.7562150426374031
16.16,fashion,41,CA,mobile,1,0,16,29,1,6,1,0,97.749972,-81.589972,0.16531973875839331
43.61,entertainment,55,NY,desktop,3,0,0,1,9,3,0,1,97.749972,-54.139972,0.446138230646877
56.24,electronics,21,CA,mobile,1,0,1,15,10,6,1,1,97.749972,-41.509972,0.5753454274611411
66.84,entertainment,43,NY,desktop,3,0,16,23,11,3,0,0,97.749972,-30.909971999999996,0.6837853551120675
46.48,electronics,62,NY,mobile,2,0,8,21,10,5,1,0,97.749972,-51.269972,0.475498852567458
124.95,fuel,38,FL,tablet,2,0,6,24,10,1,0,0,97.749972,27.200028000000003,1.2782612226399286
19.22,electronics,63,FL,tablet,4,0,11,29,10,1,0,0,97.749972,-78.529972,0.19662409523120788
63.23,fuel,52,FL,tablet,4,0,23,22,4,4,0,1,97.749972,-34.519972,0.6468543986196292
4.04,electronics,37,IL,tablet,2,1,15,27,1,3,0,0,97.749972,-93.709972,0.04132993468959833
5.05,grocery,49,CA,desktop,1,0,20,28,12,2,0,0,97.749972,-92.699972,0.05166241836199791
0.14,entertainment,60,NY,tablet,4,0,5,4,6,1,0,1,97.749972,-97.609972,0.0014322254595405363
91.21,grocery,62,TX,mobile,2,0,21,18,2,6,1,0,97.749972,-6.539972000000006,0.9330948868906592
163.82,grocery,19,FL,mobile,0,0,4,18,3,0,0,1,97.749972,66.070028,1.6759083912995045
1.99,grocery,64,CA,mobile,3,0,22,11,4,1,0,1,97.749972,-95.759972,0.020358061889183335
97.6,grocery,21,TX,tablet,1,0,16,4,5,5,1,0,97.749972,-0.14997200000000532,0.9984657489368309
20.02,fashion,63,NY,mobile,2,0,21,16,2,4,0,0,97.749972,-77.729972,0.20480824071429668
220.97,fashion,28,CA,mobile,1,0,17,21,10,4,0,0,97.749972,123.220028,2.260563284247659
13.89,grocery,42,TX,mobile,3,0,19,16,8,2,0,0,97.749972,-83.859972,0.1420972259501289
373.03,fuel,59,TX,desktop,3,0,22,1,8,0,0,1,97.749972,275.28002799999996,3.8161647369457583
109.78,fashion,33,TX,tablet,4,0,5,5,7,2,0,1,97.749972,12.030028000000001,1.1230693639168576
33.42,fashion,58,CA,desktop,2,0,14,17,11,3,0,0,97.749972,-64.329972,0.34189267755603375
7.77,fashion,48,NY,desktop,2,0,15,17,6,0,0,0,97.749972,-89.979972,0.07948851300449976
38.59,entertainment,52,CA,tablet,4,0,14,11,5,5,1,0,97.749972,-59.159971999999996,0.39478271774049495
34.62,electronics,57,FL,tablet,4,0,19,16,1,1,0,0,97.749972,-63.129972,0.35416889578066685
103.93,fashion,54,TX,desktop,3,0,1,24,2,3,0,1,97.749972,6.180028000000007,1.063222800071771
105.77,fashion,53,NY,tablet,3,0,16,16,7,1,0,0,97.749972,8.020027999999996,1.082046334682875
21.95,electronics,41,CA,tablet,0,1,2,23,4,6,1,1,97.749972,-75.799972,0.22455249169224833
19.5,grocery,28,IL,tablet,4,0,3,13,7,2,0,1,97.749972,-78.249972,0.19948854615028896
34.08,electronics,51,NY,mobile,2,0,23,11,6,5,1,1,97.749972,-63.669972,0.34864459757958194
341.51,entertainment,49,FL,tablet,1,0,7,23,3,2,0,0,97.749972,243.76002799999998,3.4937094049120607
51.77,fashion,58,FL,tablet,2,0,17,23,6,4,0,0,97.749972,-45.979972,0.5296165145743826
88.08,grocery,45,CA,mobile,2,0,17,17,9,5,1,0,97.749972,-9.669972000000001,0.9010744176880745
138.57,electronics,59,NY,desktop,2,0,2,26,6,0,0,1,97.749972,40.82002799999999,1.4175962994895148
1.41,electronics,55,NY,mobile,2,0,3,5,6,0,0,1,97.749972,-96.339972,0.014424556413943971
129.07,fuel,19,IL,mobile,5,0,13,10,10,0,0,0,97.749972,31.320027999999994,1.3204095718778357
77.29,fuel,31,FL,tablet,2,0,1,11,1,1,0,1,97.749972,-20.459971999999993,0.7906907554849146
68.97,electronics,27,IL,mobile,2,0,5,25,9,2,0,1,97.749972,-28.779972,0.7055756424607913
84.0,fashion,42,NY,mobile,3,0,11,3,5,4,0,0,97.749972,-13.749972,0.8593352757243217
111.44,fuel,44,FL,tablet,4,0,3,17,9,6,1,1,97.749972,13.690027999999998,1.1400514657942669
32.05,entertainment,29,CA,desktop,1,0,0,14,7,3,0,1,97.749972,-65.699972,0.3278773284162442
46.09,fashion,58,CA,desktop,2,0,23,9,7,5,1,1,97.749972,-51.659971999999996,0.47150908164445227
108.44,grocery,19,CA,tablet,1,0,18,28,3,3,0,0,97.749972,10.690027999999998,1.109360920232684
108.73,grocery,52,NY,mobile,1,0,6,24,2,5,1,0,97.749972,10.980028000000004,1.1123276729703035
264.54,fuel,54,FL,tablet,6,0,10,15,6,3,0,0,97.749972,166.790028,2.706292307620382
115.27,fashion,36,TX,mobile,5,0,18,29,9,6,1,0,97.749972,17.520027999999996,1.1792330622945544
329.33,fashion,28,CA,desktop,2,0,0,24,5,2,0,1,97.749972,231.58002799999997,3.369105789932034
17.95,electronics,56,TX,desktop,4,0,12,1,5,6,1,0,97.749972,-79.799972,0.18363176427680444
65.87,electronics,46,CA,mobile,2,0,2,20,12,1,0,1,97.749972,-31.879971999999995,0.6738620787138223
29.09,electronics,65,NY,tablet,2,0,17,13,9,1,0,0,97.749972,-68.659972,0.2975959901288157
65.49,fuel,29,NY,mobile,5,0,2,27,7,3,0,1,97.749972,-32.259972000000005,0.6699746096093551
16.87,electronics,24,NY,tablet,6,0,17,22,3,2,0,0,97.749972,-80.879972,0.17258316787463462
289.95,grocery,25,TX,tablet,2,0,8,7,8,2,0,0,97.749972,192.20002799999997,2.966241228526989
34.13,grocery,23,FL,mobile,2,0,17,8,9,4,0,0,97.749972,-63.619972,0.34915610667227504
14.39,entertainment,55,IL,mobile,2,0,15,22,7,5,1,0,97.749972,-83.359972,0.1472123168770594
226.04,electronics,32,NY,desktop,5,0,19,18,11,4,0,0,97.749972,128.290028,2.312430306246734
15.37,fuel,58,CA,desktop,4,0,5,28,9,3,0,1,97.749972,-82.379972,0.15723789509384314
14.32,fashion,49,TX,mobile,5,0,12,24,6,4,0,0,97.749972,-83.42997199999999,0.14649620414728914
102.73,entertainment,54,TX,mobile,5,0,16,15,10,6,1,0,97.749972,4.980028000000004,1.0509465818471377
100.16,fuel,47,TX,desktop,2,0,12,1,6,5,1,0,97.749972,2.410027999999997,1.024655014482715
67.85,electronics,30,TX,tablet,4,0,9,7,9,2,0,0,97.749972,-29.899972000000005,0.694117838784467
131.17,entertainment,21,CA,tablet,6,0,13,17,8,5,1,0,97.749972,33.42002799999999,1.3418929537709436
84.71,fashion,20,CA,desktop,1,0,22,23,11,2,0,1,97.749972,-13.039972000000006,0.8665987048405629
54.25,fuel,68,IL,mobile,4,0,8,5,5,3,0,0,97.749972,-43.499972,0.5549873655719578
227.68,entertainment,65,NY,desktop,6,0,17,1,6,5,1,0,97.749972,129.930028,2.3292078044870665
70.88,electronics,37,CA,mobile,6,0,7,11,1,1,0,0,97.749972,-26.869972000000004,0.7251152898016657
202.6,entertainment,41,CA,desktop,1,0,4,11,3,0,0,1,97.749972,104.850028,2.072634843592233
84.86,fuel,28,TX,tablet,1,0,18,21,3,1,0,0,97.749972,-12.889972,0.8681332321186421
219.03,electronics,25,FL,desktop,3,0,17,25,4,1,0,0,97.749972,121.280028,2.240716731451169
28.83,electronics,64,NY,desktop,3,0,10,21,9,3,0,0,97.749972,-68.919972,0.2949361428468118
75.03,electronics,22,TX,desktop,3,0,20,11,9,0,0,0,97.749972,-22.719972,0.7675705444951888
46.55,fuel,68,IL,tablet,5,0,0,28,7,6,1,1,97.749972,-51.199972,0.47621496529722823
3.13,electronics,29,NY,tablet,0,0,3,30,4,1,0,1,97.749972,-94.619972,0.03202046920258484
66.14,electronics,34,FL,desktop,3,0,13,7,9,3,0,0,97.749972,-31.609972,0.6766242278143647
141.35,fuel,59,IL,mobile,1,0,3,18,11,0,0,1,97.749972,43.600027999999995,1.4460362050432485
62.52,electronics,26,FL,desktop,2,0,7,9,7,1,0,0,97.749972,-35.229972,0.639590969503388
221.0,entertainment,40,NY,desktop,4,0,9,20,1,3,0,0,97.749972,123.250028,2.260870189703275
109.93,fuel,46,FL,tablet,7,0,8,7,8,2,0,0,97.749972,12.180028000000007,1.1246038911949368
41.0,fuel,58,FL,tablet,2,0,17,6,5,0,0,0,97.749972,-56.749972,0.4194374560082999
291.46,fashion,64,CA,desktop,0,0,14,25,1,3,0,0,97.749972,193.71002799999997,2.981688803126319
145.39,grocery,61,NY,desktop,4,0,14,27,6,3,0,0,97.749972,47.64002799999999,1.4873661397328466
240.72,grocery,49,CA,desktop,3,0,20,26,11,6,1,0,97.749972,142.970028,2.462609375861413
36.25,electronics,42,IL,tablet,5,0,15,30,9,4,0,0,97.749972,-61.499972,0.3708440922024603
73.13,fashion,59,FL,tablet,5,0,22,11,9,6,1,1,97.749972,-24.619972000000004,0.7481331989728529
72.86,fashion,55,FL,tablet,1,0,20,9,8,4,0,0,97.749972,-24.889972,0.7453710498723105
86.05,grocery,42,TX,desktop,3,0,13,26,7,1,0,0,97.749972,-11.699972000000002,0.8803071485247367
18.77,grocery,59,CA,mobile,5,0,16,18,7,3,0,0,97.749972,-78.979972,0.19202051339697046
53.72,fuel,32,NY,desktop,6,0,6,27,3,6,1,0,97.749972,-44.029972,0.5495653691894115
23.05,electronics,36,TX,mobile,3,0,10,7,10,5,1,0,97.749972,-74.699972,0.23580569173149543
8.98,electronics,28,IL,tablet,1,0,6,10,1,1,0,0,97.749972,-88.769972,0.09186703304767153
149.97,entertainment,61,NY,desktop,4,0,5,6,4,3,0,1,97.749972,52.220028,1.5342203726235302
3.42,electronics,28,TX,mobile,1,0,15,12,12,3,0,0,97.749972,-94.329972,0.034987221940204524
8.28,electronics,22,TX,desktop,1,0,18,18,12,2,0,0,97.749972,-89.469972,0.08470590574996885
308.89,entertainment,28,FL,mobile,2,0,14,22,12,4,0,0,97.749972,211.14002799999997,3.160000872839116
87.27,electronics,38,FL,tablet,3,0,11,27,7,2,0,0,97.749972,-10.479972000000004,0.8927879703864471
70.19,fuel,60,IL,mobile,4,0,11,14,7,3,0,0,97.749972,-27.559972000000002,0.7180564643225017
17.96,fuel,60,TX,mobile,3,0,11,31,12,5,1,0,97.749972,-79.789972,0.18373406609534307
269.64,entertainment,33,NY,mobile,0,0,18,11,7,0,0,0,97.749972,171.89002799999997,2.7584662350750726
7.92,grocery,69,IL,tablet,3,0,5,5,5,3,0,1,97.749972,-89.829972,0.08102304028257891
78.07,fashion,64,NY,mobile,0,0,3,20,1,4,0,1,97.749972,-19.679972000000006,0.7986702973309261
5.95,fashion,37,NY,desktop,4,0,21,30,4,6,1,0,97.749972,-91.799972,0.06086958203047279
32.19,electronics,63,IL,desktop,4,0,18,1,10,5,1,0,97.749972,-65.559972,0.3293095538757847
49.1,fashion,30,CA,tablet,2,0,6,6,12,4,0,0,97.749972,-48.649972,0.5023019290245738
58.66,fuel,34,CA,mobile,6,0,15,27,1,5,1,0,97.749972,-39.089972,0.6001024675474846
4.49,electronics,43,IL,tablet,5,0,9,10,9,6,1,0,97.749972,-93.259972,0.04593351652383577
331.92,fashion,47,CA,tablet,1,0,9,8,1,0,0,0,97.749972,234.170028,3.395601960933534
51.38,fuel,49,TX,desktop,3,0,5,18,6,5,1,1,97.749972,-46.369972,0.5256267436513768
84.12,fuel,60,FL,mobile,3,0,2,17,1,1,0,1,97.749972,-13.629971999999995,0.860562897546785
59.95,entertainment,48,CA,desktop,3,0,21,23,5,1,0,0,97.749972,-37.799972,0.6132994021389654
21.76,entertainment,53,NY,desktop,2,0,9,6,9,1,0,0,97.749972,-75.989972,0.2226087571400148
165.44,entertainment,67,CA,tablet,2,0,22,15,7,0,0,1,97.749972,67.690028,1.6924812859027594
70.53,grocery,45,NY,tablet,0,0,18,12,6,0,0,0,97.749972,-27.219972,0.7215347261528144
130.24,fashion,68,FL,mobile,1,0,21,3,2,3,0,0,97.749972,32.49002800000001,1.3323788846468532
64.29,fashion,43,CA,mobile,3,0,21,25,8,4,0,0,97.749972,-33.45997199999999,0.657698391384722
82.04,fashion,45,FL,tablet,2,0,5,21,9,2,0,1,97.749972,-15.709971999999993,0.8392841192907543
81.7,fashion,21,CA,mobile,3,0,23,17,5,4,0,1,97.749972,-16.049971999999997,0.8358058574604414
44.43,fashion,48,TX,tablet,5,0,10,15,9,6,1,0,97.749972,-53.319972,0.45452697976704304
31.71,electronics,55,FL,tablet,3,0,20,1,4,5,1,0,97.749972,-66.039972,0.32439906658593143
77.82,fashion,45,TX,tablet,3,0,8,25,11,5,1,0,97.749972,-19.929972000000006,0.7961127518674608
98.55,fuel,43,IL,mobile,3,0,23,8,1,0,0,1,97.749972,0.8000279999999975,1.008184421697999
215.14,grocery,58,TX,desktop,3,0,4,6,9,2,0,1,97.749972,117.39002799999999,2.2009213240396495
61.99,electronics,33,CA,tablet,1,0,15,26,6,6,1,0,97.749972,-35.759972,0.6341689731208418
308.02,fashion,65,NY,desktop,2,0,12,2,2,2,0,0,97.749972,210.27002799999997,3.1511006146262566
83.71,entertainment,49,TX,tablet,3,0,3,21,8,6,1,1,97.749972,-14.039972000000006,0.856368522986702
26.14,electronics,38,IL,tablet,2,0,10,11,6,1,0,0,97.749972,-71.609972,0.26741695365992585
275.33,grocery,23,FL,desktop,1,0,5,5,6,2,0,1,97.749972,177.58002799999997,2.8166759698235415
2.06,grocery,58,TX,mobile,5,0,23,23,6,3,0,1,97.749972,-95.689972,0.021074174618953605
214.55,entertainment,23,CA,mobile,3,0,9,20,12,4,0,0,97.749972,116.80002800000001,2.1948855167458716
304.12,electronics,34,TX,desktop,0,0,20,6,12,4,0,0,97.749972,206.370028,3.111202905396199
95.71,grocery,50,NY,mobile,3,0,8,28,8,2,0,0,97.749972,-2.039972000000006,0.9791307052330336
171.8,fuel,60,IL,tablet,1,0,20,10,6,4,0,0,97.749972,74.05002800000001,1.7575452424933153
152.28,fashion,49,NY,tablet,4,0,2,21,6,2,0,1,97.749972,54.530028,1.557852092705949
116.13,entertainment,38,TX,tablet,2,0,15,26,4,1,0,0,97.749972,18.380027999999996,1.1880310186888747
109.37,fashion,20,TX,tablet,5,0,9,25,6,5,1,0,97.749972,11.620028000000005,1.1188749893567747
46.44,fashion,68,NY,tablet,6,0,4,21,2,0,0,1,97.749972,-51.309972,0.47508964529330355
127.07,entertainment,25,IL,tablet,6,0,5,15,11,1,0,1,97.749972,29.320027999999994,1.2999492081701138
59.42,fashion,50,IL,tablet,3,0,9,16,7,5,1,0,97.749972,-38.329972,0.607877405756419
193.12,electronics,50,CA,tablet,3,0,13,30,3,5,1,0,97.749972,95.370028,1.975652719617631
122.62,grocery,19,CA,tablet,4,0,6,30,1,6,1,0,97.749972,24.870028000000005,1.2544248989204325
208.65,grocery,62,IL,tablet,4,0,23,19,1,4,0,1,97.749972,110.900028,2.134527443808092
44.67,fuel,23,FL,desktop,3,0,9,7,9,3,0,0,97.749972,-53.079972,0.45698222341196965
19.49,entertainment,53,TX,tablet,1,0,12,8,10,6,1,0,97.749972,-78.259972,0.19938624433175034
6.4,grocery,18,CA,mobile,2,0,20,25,10,1,0,0,97.749972,-91.349972,0.06547316386471023
103.73,grocery,29,NY,tablet,5,0,20,8,7,0,0,0,97.749972,5.980028000000004,1.0611767637009988
68.35,fashion,67,IL,desktop,4,0,0,21,6,2,0,1,97.749972,-29.399972000000005,0.6992329297113974
77.79,fuel,44,CA,desktop,1,0,13,2,3,3,0,0,97.749972,-19.959971999999993,0.7958058464118452
135.05,fashion,39,CA,desktop,3,0,5,19,8,5,1,1,97.749972,37.30002800000001,1.3815860593639244
7.15,electronics,59,FL,tablet,3,1,6,16,9,0,0,0,97.749972,-90.599972,0.07314580025510596
100.76,fashion,46,CA,mobile,2,1,4,19,7,2,0,1,97.749972,3.0100280000000055,1.0307931235950316
70.51,entertainment,55,NY,tablet,4,0,16,12,2,0,0,0,97.749972,-27.239971999999995,0.7213301225157372
270.19,grocery,20,TX,desktop,4,0,15,29,5,2,0,0,97.749972,172.44002799999998,2.7640928350946963
66.64,electronics,60,TX,tablet,3,0,7,9,12,5,1,0,97.749972,-31.109972,0.6817393187412952
134.35,electronics,23,FL,tablet,2,0,13,7,7,3,0,0,97.749972,36.600027999999995,1.3744249320662216
44.53,electronics,25,FL,mobile,2,0,2,8,10,5,1,1,97.749972,-53.219972,0.4555499979524291
